loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,income,Credit_Score,co_applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
1,Male,0,type1,p4,1,0,0,426500,360.0,0,0,0,808000.0,0,pr,0,10680.0,888,0,5,0,52.78465347,North,0,0,17.0
1,Male,0,type1,p3,1,0,0,426500,360.0,0,0,0,418000.0,0,pr,0,6000.0,766,1,3,1,75.13586957,south,0,1,39.0
1,Sex Not Available,0,type1,p3,1,0,0,266500,360.0,0,0,0,428000.0,0,pr,0,3960.0,704,0,4,1,62.26635514,south,0,1,59.0
1,Male,0,type3,p3,1,0,0,346500,360.0,0,0,0,418000.0,0,pr,0,10320.0,585,1,4,0,75.13586957,south,0,1,39.0
1,Male,0,type1,p1,1,0,0,226500,360.0,0,0,0,238000.0,0,pr,0,4260.0,792,0,1,0,95.16806723,North,0,0,36.0
1,Joint,0,type3,p4,1,0,0,606500,360.0,0,0,0,708000.0,0,pr,0,5760.0,829,1,3,0,85.66384181,south,0,0,39.0
1,Female,0,type1,p4,1,0,0,126500,180.0,0,0,0,278000.0,0,ir,0,10380.0,636,0,4,0,45.50359712,south,0,0,14.0
1,Male,0,type1,p4,1,0,0,206500,144.0,0,0,0,298000.0,0,pr,0,8040.0,604,0,4,1,69.29530201,North,0,0,43.0
1,Sex Not Available,0,type2,p3,1,0,1,186500,240.0,0,1,0,218000.0,0,pr,0,4080.0,616,1,3,1,85.55045872,south,0,0,40.0
1,Male,0,type1,p4,1,0,0,496500,360.0,0,0,0,678000.0,0,pr,0,12840.0,566,0,2,0,73.2300885,south,0,0,28.0
1,Male,0,type1,p1,1,0,0,406500,360.0,0,0,0,508000.0,0,pr,0,9660.0,544,0,2,0,80.01968504,North,0,0,41.0
1,Male,0,type1,p4,1,0,0,656500,360.0,0,0,0,1218000.0,0,pr,0,8760.0,802,0,1,0,53.8998358,south,0,0,40.0
1,Sex Not Available,0,type1,p3,1,0,0,226500,240.0,1,0,0,388000.0,0,pr,0,4380.0,854,0,2,1,58.37628866,south,0,0,31.0
1,Male,0,type1,p4,1,0,0,446500,360.0,0,0,0,568000.0,0,pr,0,5940.0,554,0,3,0,78.60915493,North,0,0,38.0
1,Sex Not Available,0,type3,p4,1,0,0,336500,300.0,0,0,0,478000.0,0,pr,0,5760.0,728,1,5,1,70.39748954,south,0,0,39.0
1,Male,0,type1,p1,1,0,0,186500,360.0,0,0,0,198000.0,0,pr,0,3120.0,616,0,1,1,94.19191919,North,0,0,48.0
1,Female,0,type2,p1,1,0,1,496500,360.0,1,0,0,528000.0,0,pr,0,6180.0,510,1,1,0,94.03409091,North,0,1,60.0
1,Sex Not Available,0,type3,p4,1,0,0,196500,300.0,0,0,0,358000.0,0,pr,0,5760.0,850,1,4,1,54.88826816,south,0,0,39.0
1,Joint,0,type3,p3,1,0,0,536500,360.0,0,0,0,698000.0,0,pr,0,6600.0,767,1,5,0,76.86246418,North,0,0,39.0
1,Male,0,type1,p3,1,0,0,156500,360.0,0,0,0,218000.0,0,ir,0,12480.0,569,0,3,1,71.78899083,North,0,0,31.0
1,Male,0,type1,p4,1,0,0,486500,360.0,0,0,0,638000.0,0,pr,0,6180.0,700,0,4,1,76.2539185,south,0,0,40.0
1,Sex Not Available,0,type2,p4,1,0,1,146500,360.0,0,0,0,178000.0,0,pr,0,3000.0,794,0,4,1,82.30337079,south,0,1,24.0
1,Female,1,type2,p4,1,0,1,216500,360.0,0,0,0,218000.0,0,pr,0,5760.0,540,0,4,1,99.31192661,North,0,0,39.0
1,Sex Not Available,1,type1,p3,1,0,0,306500,180.0,0,0,0,428000.0,0,pr,0,9420.0,790,1,3,1,71.61214953,south,0,0,25.0
1,Joint,0,type2,p4,1,0,1,526500,360.0,0,0,0,418000.0,0,pr,0,7800.0,735,1,1,0,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p4,1,0,0,156500,180.0,1,1,0,278000.0,0,pr,0,4380.0,711,0,4,1,56.29496403,south,0,0,36.0
1,Joint,0,type3,p3,1,0,0,246500,360.0,0,0,0,318000.0,0,pr,0,3720.0,893,1,5,1,77.51572327,North,0,0,44.0
1,Female,0,type2,p1,0,0,1,116500,360.0,0,0,0,128000.0,0,pr,0,5460.0,682,1,0,1,91.015625,North,0,0,32.0
1,Joint,0,type1,p3,1,0,0,356500,360.0,0,0,0,528000.0,0,pr,0,6360.0,847,1,5,0,67.51893939,North,0,1,50.0
0,Sex Not Available,0,type3,p1,1,0,0,696500,360.0,0,0,0,1018000.0,0,pr,0,9060.0,626,1,3,0,68.41846758,south,0,0,39.0
1,Female,0,type1,p3,1,0,0,226500,360.0,0,0,0,508000.0,0,pr,0,2400.0,562,0,4,1,44.58661417,North,0,0,46.0
1,Sex Not Available,0,type2,p4,1,0,1,626500,360.0,0,0,1,728000.0,0,pr,0,11220.0,806,0,3,1,86.05769231,south,0,1,45.0
1,Joint,1,type1,p4,1,0,0,506500,360.0,0,0,0,548000.0,0,pr,0,8520.0,690,1,3,0,92.4270073,North,0,0,39.0
1,Sex Not Available,1,type2,p1,1,0,1,56500,360.0,0,0,0,68000.0,0,pr,0,1500.0,851,0,3,1,83.08823529,south,0,0,38.0
1,Sex Not Available,1,type2,p3,1,0,1,336500,360.0,0,0,0,398000.0,0,pr,0,6720.0,851,1,2,1,84.54773869,south,0,0,61.0
1,Sex Not Available,0,type3,p3,1,0,0,256500,360.0,0,0,0,418000.0,0,pr,0,4920.0,703,1,5,1,75.13586957,south,0,1,39.0
1,Sex Not Available,0,type1,p3,1,0,0,186500,360.0,1,0,0,408000.0,0,pr,0,2580.0,562,0,3,1,45.71078431,south,0,0,37.0
1,Sex Not Available,1,type1,p3,1,0,0,256500,360.0,0,0,0,348000.0,0,pr,0,4920.0,726,0,2,1,73.70689655,south,0,0,23.0
1,Female,1,type1,p1,1,0,0,116500,360.0,0,0,0,118000.0,0,pr,0,2040.0,723,0,1,1,98.72881356,North,0,0,47.0
1,Male,0,type3,p3,1,0,0,276500,360.0,1,0,0,418000.0,0,pr,0,6780.0,879,1,2,1,75.13586957,North,0,1,39.0
1,Joint,0,type1,p3,1,0,0,176500,360.0,1,0,0,258000.0,0,pr,0,3420.0,671,1,2,0,68.41085271,south,0,1,40.0
1,Female,0,type1,p1,1,0,0,346500,360.0,1,0,0,438000.0,0,pr,0,5700.0,871,0,1,0,79.10958904,North,0,0,37.0
0,Sex Not Available,0,type1,p1,1,0,0,726500,360.0,0,0,0,418000.0,0,pr,0,10440.0,705,1,4,1,75.13586957,south,0,1,39.0
1,Joint,0,type1,p4,1,0,0,416500,360.0,0,0,0,688000.0,0,pr,0,6300.0,538,1,1,0,60.5377907,south,0,0,30.0
1,Joint,0,type1,p3,1,0,0,366500,360.0,1,0,0,458000.0,0,pr,0,14640.0,575,1,6,1,80.02183406,south,0,1,19.0
1,Sex Not Available,1,type1,p1,1,0,0,136500,360.0,0,0,0,178000.0,0,pr,0,2160.0,582,0,3,1,76.68539326,south,0,1,50.0
1,Sex Not Available,0,type1,p3,1,0,0,366500,360.0,0,0,0,608000.0,0,pr,0,14160.0,582,1,2,1,60.27960526,south,0,0,19.0
1,Joint,0,type1,p4,1,0,0,256500,360.0,0,0,0,768000.0,0,pr,0,4800.0,726,1,5,0,33.3984375,south,0,0,44.0
1,Joint,1,type1,p1,1,0,0,266500,360.0,0,0,0,288000.0,0,pr,0,9540.0,697,1,1,1,92.53472222,North,0,0,28.0
1,Sex Not Available,0,type1,p3,1,0,0,86500,240.0,0,0,0,218000.0,0,pr,0,4980.0,889,0,3,1,39.67889908,south,0,0,17.0
1,Male,1,type1,p1,1,0,0,336500,360.0,0,0,0,388000.0,0,pr,0,7800.0,676,0,2,1,86.72680412,North,0,1,49.0
1,Female,1,type1,p3,1,0,0,96500,360.0,0,0,0,258000.0,0,pr,0,1320.0,810,0,4,1,37.40310078,central,0,0,37.0
1,Female,0,type1,p4,1,0,0,256500,360.0,0,0,0,458000.0,0,pr,0,6960.0,846,0,5,1,56.00436681,North,0,1,27.0
1,Joint,0,type2,p1,0,0,1,236500,360.0,0,0,0,238000.0,0,pr,0,7320.0,539,1,2,0,99.3697479,south,0,0,31.0
1,Male,0,type3,p1,1,0,0,316500,360.0,0,0,0,328000.0,0,pr,0,3840.0,846,0,1,0,96.49390244,North,0,1,37.0
1,Male,0,type3,p4,1,0,0,516500,360.0,0,0,0,558000.0,0,pr,0,5760.0,604,0,3,0,92.56272401,central,0,0,39.0
1,Sex Not Available,0,type1,p4,1,0,0,226500,360.0,0,0,0,258000.0,0,pr,0,4860.0,600,1,4,1,87.79069767,south,0,0,49.0
1,Sex Not Available,0,type1,p3,1,0,0,446500,240.0,0,0,0,808000.0,0,pr,0,15060.0,503,1,3,1,55.25990099,south,0,0,18.0
1,Male,0,type3,p4,1,0,0,496500,360.0,0,0,0,528000.0,0,pr,0,5760.0,728,0,2,0,94.03409091,south,0,0,39.0
0,Joint,0,type1,p1,1,0,0,1206500,360.0,0,0,0,1808000.0,0,pr,0,13980.0,671,1,5,0,66.73119469,south,0,1,41.0
1,Joint,0,type1,p4,1,0,0,446500,360.0,0,0,0,418000.0,0,ir,0,16140.0,762,1,3,0,75.13586957,North,0,1,39.0
1,Joint,0,type3,p4,1,0,0,386500,360.0,0,0,0,418000.0,0,pr,0,5760.0,719,1,1,0,92.46411483,south,0,0,39.0
1,Joint,0,type1,p4,1,0,0,276500,360.0,0,0,0,408000.0,0,pr,0,7260.0,770,1,3,1,67.76960784,North,0,0,36.0
1,Female,0,type1,p4,1,0,0,476500,360.0,0,0,0,2908000.0,0,pr,0,6000.0,796,0,5,1,16.38583219,south,0,0,38.0
1,Sex Not Available,0,type3,p4,1,0,0,256500,360.0,0,0,0,408000.0,0,pr,0,5760.0,807,0,6,1,62.86764706,south,0,0,39.0
1,Sex Not Available,0,type2,p3,1,0,1,306500,360.0,1,0,0,358000.0,0,pr,0,4620.0,726,0,3,1,85.61452514,south,0,0,54.0
1,Sex Not Available,0,type1,p4,1,0,0,126500,360.0,0,0,0,168000.0,0,pr,0,2280.0,552,1,5,1,75.29761905,south,0,0,34.0
0,Male,0,type1,p3,1,0,0,756500,360.0,0,0,0,808000.0,0,pr,0,5760.0,668,0,3,1,93.62623762,North,0,1,18.0
1,Joint,1,type2,p1,1,0,1,96500,360.0,0,0,0,108000.0,0,pr,0,3240.0,594,1,5,1,89.35185185,central,0,1,56.0
1,Male,0,type1,p4,1,0,0,596500,360.0,0,1,0,828000.0,0,pr,0,6720.0,803,0,1,0,72.0410628,south,0,1,41.0
1,Female,0,type2,p4,1,0,1,466500,360.0,0,0,0,568000.0,0,pr,0,5760.0,570,0,2,0,82.13028169,North,0,0,39.0
1,Joint,0,type2,p4,1,0,1,246500,360.0,0,0,0,258000.0,0,pr,0,5760.0,552,1,3,0,95.54263566,central,0,0,39.0
1,Female,0,type1,p3,1,0,0,236500,360.0,0,0,0,418000.0,0,pr,0,9960.0,756,1,4,1,75.13586957,North,0,1,39.0
1,Joint,0,type2,p3,1,0,1,266500,360.0,0,0,0,318000.0,0,pr,0,7260.0,791,1,3,1,83.80503145,central,0,0,41.0
1,Male,0,type1,p1,1,0,0,76500,360.0,0,1,0,88000.0,0,sr,0,2160.0,705,0,4,1,86.93181818,North,0,0,36.0
1,Sex Not Available,0,type1,p4,1,0,0,526500,360.0,0,1,0,588000.0,0,pr,0,9720.0,762,1,2,1,89.54081633,south,0,0,49.0
1,Joint,0,type2,p1,1,0,1,266500,360.0,0,0,0,268000.0,0,pr,0,5040.0,644,1,1,0,99.44029851,central,0,0,39.0
1,Male,0,type1,p3,1,0,0,336500,360.0,0,0,0,418000.0,0,pr,0,4740.0,693,1,2,1,75.13586957,south,0,1,39.0
1,Sex Not Available,0,type1,p1,1,0,0,316500,360.0,0,0,0,348000.0,0,sr,0,12780.0,834,0,4,1,90.94827586,south,0,0,37.0
1,Sex Not Available,0,type1,p4,0,0,0,516500,360.0,0,0,0,718000.0,0,pr,0,7140.0,763,0,4,0,71.93593315,south,0,0,41.0
1,Female,0,type2,p1,1,0,1,196500,360.0,0,0,1,198000.0,0,pr,0,2880.0,778,0,1,1,99.24242424,North,0,1,36.0
1,Sex Not Available,0,type1,p4,1,0,0,256500,300.0,0,0,0,348000.0,0,pr,0,3300.0,559,0,4,1,73.70689655,south,0,0,45.0
1,Joint,1,type1,p1,1,0,0,566500,360.0,0,0,0,598000.0,0,pr,0,8940.0,772,1,1,1,94.73244147,North,0,0,46.0
1,Male,1,type1,p3,1,0,0,466500,360.0,0,0,0,558000.0,0,pr,0,13740.0,785,0,2,1,83.60215054,south,0,0,23.0
1,Male,1,type1,p2,1,0,0,306500,180.0,0,0,0,448000.0,0,pr,0,10020.0,895,0,6,1,68.41517857,North,0,0,37.0
1,Sex Not Available,0,type3,p3,1,0,0,226500,360.0,0,0,0,418000.0,0,pr,0,2760.0,757,1,5,1,75.13586957,south,0,1,39.0
1,Sex Not Available,0,type3,p4,1,0,0,266500,360.0,0,0,0,408000.0,0,pr,0,5760.0,536,0,4,1,65.31862745,south,0,0,39.0
1,Joint,1,type1,p1,1,0,0,166500,360.0,0,0,0,188000.0,0,pr,0,3720.0,544,1,2,1,88.56382979,North,0,1,49.0
1,Joint,1,type1,p4,1,0,0,366500,180.0,0,0,0,418000.0,0,pr,0,7620.0,878,1,4,1,75.13586957,North,0,1,39.0
1,Joint,1,type1,p4,1,0,0,646500,360.0,0,0,0,1138000.0,0,pr,0,8160.0,849,1,2,1,56.81019332,south,0,0,42.0
1,Sex Not Available,0,type1,p3,1,0,0,186500,360.0,0,0,0,328000.0,0,pr,0,2160.0,699,0,5,1,56.8597561,south,0,0,44.0
1,Male,0,type1,p4,1,0,0,726500,360.0,0,0,0,1258000.0,0,pr,0,12000.0,583,0,2,0,57.75039746,North,0,0,39.0
0,Female,0,type1,p4,1,0,0,326500,360.0,0,0,0,498000.0,0,pr,0,4980.0,820,0,5,0,65.562249,North,0,0,39.0
1,Female,0,type1,p3,1,0,0,296500,360.0,0,0,0,628000.0,0,pr,0,3060.0,651,0,3,1,47.2133758,North,0,1,44.0
1,Female,0,type1,p1,1,0,0,406500,360.0,0,0,0,508000.0,0,pr,0,16380.0,500,1,1,0,80.01968504,south,0,0,42.0
1,Sex Not Available,0,type1,p3,1,0,0,286500,120.0,0,0,0,358000.0,0,pr,0,5640.0,795,1,4,1,80.02793296,south,0,0,43.0
1,Male,0,type1,p4,1,0,0,266500,360.0,0,0,0,558000.0,0,pr,0,3240.0,560,0,2,0,47.75985663,south,0,0,36.0
1,Female,1,type1,p1,1,0,0,126500,360.0,0,0,0,318000.0,0,pr,0,2340.0,670,0,4,1,39.77987421,North,0,0,37.0
1,Sex Not Available,0,type1,p3,1,0,0,296500,360.0,0,0,0,428000.0,0,pr,0,4800.0,577,0,1,1,69.27570093,south,0,0,43.0
1,Joint,0,type1,p4,1,0,0,136500,360.0,0,0,0,478000.0,0,pr,0,2820.0,578,1,5,1,28.55648536,North,0,0,40.0
1,Female,0,type1,p3,1,0,0,626500,360.0,0,0,0,998000.0,0,pr,0,9180.0,895,0,4,0,62.7755511,North,0,0,32.0
1,Sex Not Available,1,type1,p4,1,0,0,226500,180.0,0,0,0,258000.0,0,sr,0,7080.0,524,0,3,1,87.79069767,south,0,0,20.0
1,Male,0,type2,p3,1,0,1,126500,360.0,0,0,0,158000.0,0,pr,0,3840.0,717,0,4,1,80.06329114,North,0,0,36.0
1,Female,0,type1,p3,1,0,0,226500,360.0,0,1,0,358000.0,0,pr,0,4560.0,601,1,5,1,63.26815642,south,0,0,20.0
1,Male,0,type1,p1,1,0,0,206500,360.0,0,0,0,418000.0,0,pr,0,3000.0,809,1,1,1,75.13586957,North,0,1,39.0
1,Male,1,type1,p3,1,0,0,216500,360.0,0,0,0,388000.0,0,pr,0,3780.0,782,0,5,1,55.79896907,North,0,0,32.0
1,Female,0,type1,p1,0,0,0,516500,360.0,0,0,0,748000.0,0,ir,0,10380.0,804,1,2,0,69.05080214,south,0,0,39.0
1,Female,0,type1,p3,1,0,0,316500,360.0,0,0,0,528000.0,0,pr,0,8400.0,884,0,2,0,59.94318182,south,0,0,41.0
1,Sex Not Available,0,type1,p3,1,0,0,76500,360.0,0,1,0,418000.0,0,pr,0,1680.0,765,1,3,1,75.13586957,south,0,1,39.0
1,Male,0,type1,p3,1,0,0,236500,360.0,0,0,0,308000.0,0,pr,0,7020.0,803,1,3,1,76.78571429,south,0,0,20.0
0,Sex Not Available,0,type1,p4,1,0,0,556500,360.0,0,0,0,718000.0,0,pr,0,8820.0,800,1,3,1,77.50696379,south,0,1,36.0
1,Male,0,type1,p4,1,0,0,196500,360.0,0,0,0,258000.0,0,pr,0,2940.0,646,0,1,1,76.1627907,south,0,1,49.0
1,Sex Not Available,0,type2,p3,1,0,1,56500,300.0,1,1,0,118000.0,0,pr,0,900.0,753,0,4,1,47.88135593,south,0,1,35.0
1,Sex Not Available,0,type2,p4,1,0,1,346500,360.0,0,0,0,388000.0,0,pr,0,9600.0,831,0,4,1,89.30412371,south,0,1,45.0
1,Female,0,type1,p4,1,0,0,196500,360.0,0,0,0,358000.0,0,pr,0,4380.0,893,0,4,1,54.88826816,south,0,0,42.0
1,Male,0,type1,p1,1,0,0,136500,360.0,1,0,0,188000.0,0,sr,0,2280.0,651,0,4,1,72.60638298,North,0,1,45.0
1,Male,0,type1,p4,1,0,0,236500,360.0,0,0,0,328000.0,0,pr,0,7500.0,811,0,3,1,72.10365854,North,0,0,37.0
1,Joint,0,type1,p3,1,0,0,436500,180.0,0,0,0,628000.0,0,pr,0,10680.0,560,1,3,1,69.50636943,North,0,0,37.0
1,Sex Not Available,0,type1,p3,1,0,0,386500,360.0,0,0,0,588000.0,0,pr,0,7740.0,770,0,4,1,65.73129252,south,0,1,30.0
1,Sex Not Available,0,type1,p4,1,0,0,226500,300.0,0,0,0,418000.0,0,ir,0,7860.0,720,1,3,1,75.13586957,south,0,1,39.0
1,Male,0,type1,p3,1,0,0,216500,360.0,1,0,0,308000.0,0,pr,0,5040.0,876,0,2,1,70.29220779,south,0,0,30.0
1,Joint,0,type3,p1,1,0,0,486500,360.0,0,0,0,478000.0,0,pr,0,6660.0,568,1,3,1,101.7782427,south,0,1,60.0
1,Joint,0,type1,p4,1,0,0,226500,360.0,0,0,0,308000.0,0,pr,0,8100.0,586,1,5,1,73.53896104,south,0,0,33.0
1,Joint,1,type1,p3,1,0,0,106500,360.0,0,0,0,288000.0,0,pr,0,2040.0,538,1,5,1,36.97916667,North,0,0,39.0
1,Sex Not Available,1,type1,p3,1,0,0,286500,360.0,0,0,0,558000.0,0,pr,0,3240.0,791,0,3,1,51.34408602,south,0,0,44.0
1,Female,1,type2,p1,1,0,1,226500,360.0,0,0,0,238000.0,0,pr,0,5640.0,532,1,1,1,95.16806723,North,0,0,32.0
1,Joint,1,type1,p3,1,0,0,426500,360.0,0,0,0,418000.0,0,pr,0,17460.0,788,1,2,1,75.13586957,North,0,1,39.0
1,Joint,0,type1,p4,1,0,0,446500,360.0,0,0,0,648000.0,0,pr,0,6420.0,830,1,1,0,68.90432099,North,0,1,30.0
1,Sex Not Available,0,type1,p4,1,0,0,546500,360.0,0,0,0,928000.0,0,pr,0,6000.0,894,0,4,1,58.89008621,south,0,0,45.0
1,Sex Not Available,0,type2,p4,1,0,1,106500,300.0,0,0,0,128000.0,0,pr,0,2760.0,765,0,5,1,83.203125,south,0,0,34.0
1,Male,0,type1,p4,0,0,0,206500,180.0,0,0,0,418000.0,0,pr,0,3420.0,731,1,4,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p2,0,1,0,506500,360.0,0,1,0,2108000.0,0,pr,0,11580.0,578,1,5,1,24.02751423,south,0,0,34.0
1,Joint,0,type1,p4,1,0,0,216500,240.0,0,1,0,288000.0,0,pr,0,4500.0,738,1,3,0,75.17361111,North,0,0,42.0
1,Joint,0,type1,p3,1,0,0,476500,360.0,1,0,0,708000.0,0,pr,0,17580.0,738,1,3,0,67.30225989,North,0,0,22.0
1,Male,0,type1,p3,1,0,0,236500,360.0,0,0,0,408000.0,0,pr,0,4260.0,557,0,3,1,57.96568627,North,0,0,31.0
1,Sex Not Available,1,type1,p4,1,0,0,446500,360.0,0,0,0,418000.0,0,pr,0,11520.0,864,1,2,1,75.13586957,south,0,1,39.0
1,Male,0,type1,p1,1,0,0,366500,360.0,0,0,0,418000.0,0,pr,0,6840.0,575,0,2,0,87.67942584,North,0,0,38.0
1,Female,0,type1,p3,1,0,0,356500,360.0,0,0,0,458000.0,0,pr,0,4200.0,634,0,3,1,77.83842795,North,0,0,38.0
1,Sex Not Available,0,type1,p4,1,0,0,106500,180.0,0,0,0,258000.0,0,pr,0,2400.0,548,0,2,1,41.27906977,south,0,0,44.0
1,Joint,0,type1,p4,1,0,0,266500,360.0,0,0,0,368000.0,0,pr,0,8100.0,763,1,1,1,72.41847826,North,0,0,42.0
1,Male,1,type3,p1,1,0,0,316500,360.0,0,0,0,318000.0,0,pr,0,5040.0,777,1,1,1,99.52830189,North,0,0,45.0
1,Male,0,type3,p3,1,0,0,416500,360.0,0,0,0,438000.0,0,pr,0,3960.0,580,0,5,1,95.0913242,North,0,0,59.0
1,Joint,0,type2,p4,1,0,1,516500,360.0,0,0,0,2058000.0,0,pr,0,5400.0,740,1,6,1,25.09718173,North,0,1,46.0
1,Male,0,type1,p3,1,0,0,486500,360.0,1,0,0,618000.0,0,pr,0,11700.0,604,0,4,1,78.72168285,North,0,0,39.0
1,Joint,0,type1,p3,1,0,0,146500,360.0,0,0,0,228000.0,0,pr,0,2340.0,639,1,4,1,64.25438596,North,0,0,49.0
1,Female,0,type1,p1,1,0,0,356500,360.0,1,0,0,408000.0,0,pr,0,4560.0,845,0,6,0,87.37745098,North,0,0,47.0
1,Joint,0,type1,p1,1,0,0,526500,360.0,1,0,0,698000.0,0,ir,0,39360.0,707,1,1,0,75.42979943,south,0,0,15.0
1,Female,0,type2,p1,1,0,1,576500,360.0,0,0,0,598000.0,0,pr,0,6900.0,585,0,3,0,96.40468227,North,0,1,12.0
1,Male,0,type2,p3,1,0,1,286500,240.0,0,0,0,428000.0,0,pr,0,5640.0,673,0,1,1,66.93925234,North,0,0,46.0
1,Joint,0,type2,p3,1,0,1,56500,180.0,0,0,0,178000.0,0,pr,0,2580.0,871,1,4,1,31.74157303,North,0,1,23.0
1,Female,0,type1,p2,1,0,0,286500,360.0,1,0,0,438000.0,0,ir,0,8820.0,674,0,3,0,65.4109589,North,0,1,28.0
1,Joint,0,type1,p3,1,0,0,186500,360.0,1,0,0,308000.0,0,pr,0,9000.0,897,1,5,1,60.55194805,North,0,0,31.0
1,Sex Not Available,0,type2,p2,1,0,1,46500,180.0,0,0,0,418000.0,0,pr,0,3240.0,812,1,4,1,75.13586957,south,0,1,39.0
1,Female,0,type1,p3,1,0,0,606500,360.0,0,0,0,1108000.0,0,pr,0,9960.0,723,0,4,0,54.73826715,south,0,0,35.0
0,Joint,0,type3,p3,1,0,0,526500,360.0,0,0,0,628000.0,0,pr,0,8220.0,817,1,3,0,83.83757962,North,0,0,42.0
1,Male,0,type1,p4,1,0,0,606500,360.0,0,0,0,1508000.0,0,pr,0,8520.0,786,0,1,1,40.21883289,North,0,0,37.0
1,Male,1,type3,p1,1,0,0,246500,360.0,0,1,0,248000.0,0,pr,0,2700.0,613,0,4,1,99.39516129,central,0,0,60.0
0,Female,0,type2,p3,1,0,1,106500,324.0,1,0,0,158000.0,0,pr,0,2460.0,762,0,4,1,67.40506329,central,0,1,55.0
1,Joint,0,type3,p3,1,0,0,106500,360.0,0,0,0,118000.0,0,pr,0,2760.0,804,1,5,1,90.25423729,North,0,0,45.0
1,Male,0,type1,p1,1,0,0,356500,360.0,0,0,0,498000.0,0,pr,0,4680.0,570,0,5,1,71.58634538,North,0,0,37.0
1,Male,0,type1,p1,1,0,0,146500,360.0,0,0,0,178000.0,0,ir,0,3240.0,835,0,1,1,82.30337079,south,0,1,32.0
1,Joint,0,type1,p3,1,0,0,206500,360.0,0,0,0,288000.0,0,pr,0,10620.0,550,1,3,1,71.70138889,North,0,0,41.0
1,Male,0,type2,p3,1,0,1,86500,180.0,0,0,0,98000.0,0,pr,0,5580.0,613,0,4,1,88.26530612,North,0,0,11.0
1,Joint,0,type1,p1,1,0,0,196500,360.0,0,0,0,418000.0,0,ir,0,5760.0,816,1,1,1,75.13586957,North,0,1,39.0
1,Male,0,type1,p1,1,0,0,446500,360.0,1,1,0,478000.0,0,pr,0,5040.0,579,0,2,0,93.41004184,North,0,0,40.0
1,Joint,1,type3,p1,1,0,0,696500,360.0,0,0,0,778000.0,0,pr,0,10800.0,838,1,3,1,89.52442159,North,0,0,49.0
1,Male,0,type3,p1,1,0,0,296500,360.0,0,0,0,338000.0,0,pr,0,4620.0,758,0,1,0,87.72189349,North,0,1,48.0
1,Sex Not Available,0,type1,p3,1,0,0,316500,144.0,0,0,1,418000.0,0,pr,0,9360.0,872,1,2,1,75.13586957,south,0,1,39.0
1,Female,0,type2,p1,1,0,1,226500,360.0,0,0,0,228000.0,0,pr,0,3000.0,597,0,1,0,99.34210526,North,0,0,49.0
0,Sex Not Available,0,type1,p4,1,0,0,886500,360.0,0,0,0,418000.0,0,pr,0,11880.0,676,1,4,1,75.13586957,south,0,1,39.0
1,Joint,0,type3,p4,1,0,0,366500,360.0,0,0,0,368000.0,0,pr,0,5760.0,523,1,2,1,99.5923913,North,0,0,39.0
1,Male,0,type1,p3,1,0,0,106500,360.0,0,0,0,208000.0,0,ir,0,2880.0,684,0,4,1,51.20192308,south,0,1,53.0
1,Sex Not Available,1,type1,p3,1,0,0,296500,120.0,0,0,0,408000.0,0,pr,0,6900.0,710,0,4,1,72.67156863,south,0,0,43.0
1,Joint,0,type1,p3,1,0,0,136500,180.0,0,0,0,308000.0,0,pr,0,4740.0,861,1,3,1,44.31818182,North,0,0,28.0
1,Sex Not Available,1,type1,p3,1,0,0,176500,96.0,0,0,0,268000.0,0,pr,0,6300.0,714,0,5,1,65.85820896,south,0,0,31.0
1,Joint,1,type3,p1,1,0,0,196500,360.0,0,0,0,198000.0,0,pr,0,4500.0,565,1,2,1,99.24242424,North,0,0,34.0
1,Sex Not Available,0,type1,p2,1,0,0,346500,360.0,0,0,0,728000.0,0,sr,0,14460.0,624,1,3,1,47.59615385,south,0,0,44.0
1,Male,0,type1,p1,0,0,0,156500,360.0,0,0,0,228000.0,0,sr,0,9300.0,634,0,1,0,68.64035088,North,0,0,31.0
1,Sex Not Available,0,type1,p3,1,0,0,276500,360.0,0,0,0,528000.0,0,pr,0,4080.0,598,0,4,1,52.36742424,south,0,0,44.0
1,Sex Not Available,0,type1,p3,1,0,0,386500,360.0,0,0,0,678000.0,0,pr,0,4440.0,572,1,4,1,57.00589971,south,0,0,43.0
1,Male,0,type1,p4,1,0,0,276500,360.0,0,0,0,328000.0,0,sr,0,18240.0,505,1,4,1,84.29878049,North,0,0,24.0
1,Male,0,type1,p1,1,0,0,516500,360.0,0,0,1,418000.0,0,pr,0,7020.0,639,1,1,1,75.13586957,North,0,1,39.0
0,Joint,1,type2,p4,1,0,1,206500,360.0,0,0,0,238000.0,0,pr,0,6480.0,744,1,5,1,86.76470588,North,0,0,35.0
1,Male,0,type1,p4,1,0,0,196500,180.0,0,0,0,348000.0,0,pr,0,16440.0,573,0,3,1,56.46551724,North,0,0,10.0
1,Joint,0,type1,p4,1,0,0,476500,360.0,0,1,0,608000.0,0,pr,0,6960.0,836,1,2,0,78.37171053,south,0,0,33.0
